currency,instrument,fx_business_date,london_date,hour,price_taker,market_maker,buy_ccy,sell_ccy,buy_volume_matched,sell_volume_matched,buy_trade_count_matched,sell_trade_count_matched,buy_volume_total,sell_volume_total,buy_trade_count_total,sell_trade_count_total
AUDNZD,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,AUD,NZD,0.0,0.0,0,0,,0.0,,0
AUDUSD,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,AUD,USD,122520100.0,585728072.49,134,108,144737465.0,608865592.79,163,140
AUDUSD,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,AUD,USD,0.0,0.0,0,0,0.0,0.0,0,0
AUDUSD,SPT,2018-01-04,2018-01-04,5,Fund,Bank,AUD,USD,0.0,0.0,0,0,0.0,0.0,0,0
AUDUSD,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,AUD,USD,0.0,0.0,0,0,2148000.0,2203351.41,4,8
CADJPY,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,CAD,JPY,2578000.0,4614100.0,7,7,3078000.0,5214100.0,8,8
CADJPY,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,CAD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
CADJPY,SPT,2018-01-04,2018-01-04,5,Fund,Bank,CAD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
CADJPY,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,CAD,JPY,0.0,0.0,0,0,0.0,900000.0,0,2
EURAUD,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,EUR,AUD,9537844.0,6173000.0,16,9,14705844.0,8673000.0,22,12
EURAUD,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,EUR,AUD,0.0,0.0,0,0,0.0,0.0,0,0
EURAUD,SPT,2018-01-04,2018-01-04,5,Fund,Bank,EUR,AUD,0.0,0.0,0,0,0.0,0.0,0,0
EURAUD,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,EUR,AUD,0.0,0.0,0,0,3669000.0,0.0,5,0
EURCAD,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,EUR,CAD,5100.0,,2,,5100.0,,2,
EURCAD,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,EUR,CAD,0.0,0.0,0,0,0.0,0.0,0,0
EURCAD,SPT,2018-01-04,2018-01-04,5,Fund,Bank,EUR,CAD,0.0,0.0,0,0,0.0,0.0,0,0
EURCAD,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,EUR,CAD,0.0,0.0,0,0,0.0,0.0,0,0
EURCHF,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,EUR,CHF,2211900.0,3110000.0,6,7,4211900.0,5837000.0,7,12
EURCHF,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,EUR,CHF,0.0,0.0,0,0,0.0,0.0,0,0
EURCHF,SPT,2018-01-04,2018-01-04,5,Fund,Bank,EUR,CHF,0.0,0.0,0,0,0.0,0.0,0,0
EURCHF,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,EUR,CHF,0.0,0.0,0,0,0.0,676000.0,0,3
EURDKK,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,EUR,DKK,,0.0,,0,,0.0,,0
EURDKK,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,EUR,DKK,0.0,0.0,0,0,0.0,0.0,0,0
EURDKK,SPT,2018-01-04,2018-01-04,5,Fund,Bank,EUR,DKK,0.0,0.0,0,0,0.0,0.0,0,0
EURDKK,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,EUR,DKK,0.0,0.0,0,0,0.0,0.0,0,0
EURGBP,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,EUR,GBP,1011300.0,2401300.0,4,7,1411300.0,2401300.0,6,7
EURGBP,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,EUR,GBP,0.0,0.0,0,0,0.0,0.0,0,0
EURGBP,SPT,2018-01-04,2018-01-04,5,Fund,Bank,EUR,GBP,0.0,0.0,0,0,0.0,0.0,0,0
EURGBP,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,EUR,GBP,0.0,0.0,0,0,0.0,0.0,0,0
EURHUF,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,EUR,HUF,0.0,0.0,0,0,0.0,0.0,0,0
EURHUF,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,EUR,HUF,0.0,0.0,0,0,0.0,0.0,0,0
EURHUF,SPT,2018-01-04,2018-01-04,5,Fund,Bank,EUR,HUF,0.0,0.0,0,0,0.0,0.0,0,0
EURHUF,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,EUR,HUF,0.0,0.0,0,0,0.0,0.0,0,0
EURJPY,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,EUR,JPY,37567200.0,21706600.0,32,26,38739200.0,29424400.0,35,38
EURJPY,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,EUR,JPY,0.0,0.0,0,0,0.0,0.0,0,0
EURJPY,SPT,2018-01-04,2018-01-04,5,Fund,Bank,EUR,JPY,0.0,0.0,0,0,0.0,0.0,0,0
EURJPY,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,EUR,JPY,0.0,0.0,0,0,0.0,0.0,0,0
EURNOK,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,EUR,NOK,2000000.0,11173142.0,2,10,2500000.0,12173142.0,3,12
EURNOK,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,EUR,NOK,0.0,0.0,0,0,0.0,0.0,0,0
EURNOK,SPT,2018-01-04,2018-01-04,5,Fund,Bank,EUR,NOK,0.0,0.0,0,0,0.0,0.0,0,0
EURNOK,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,EUR,NOK,0.0,0.0,0,0,0.0,,0,
EURSEK,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,EUR,SEK,101000.0,1318000.0,2,3,1101000.0,1318000.0,4,3
EURSEK,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,EUR,SEK,0.0,0.0,0,0,0.0,0.0,0,0
EURSEK,SPT,2018-01-04,2018-01-04,5,Fund,Bank,EUR,SEK,0.0,0.0,0,0,0.0,0.0,0,0
EURSEK,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,EUR,SEK,0.0,0.0,0,0,0.0,0.0,0,0
EURUSD,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,EUR,USD,154084188.44,125373705.42,139,113,205010188.44,170362792.45,224,197
EURUSD,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,EUR,USD,0.0,0.0,0,0,0.0,0.0,0,0
EURUSD,SPT,2018-01-04,2018-01-04,5,Fund,Bank,EUR,USD,0.0,0.0,0,0,,0.0,,0
EURUSD,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,EUR,USD,0.0,0.0,0,0,6721989.68,8159194.84,8,11
GBPAUD,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,GBP,AUD,3528500.0,2100100.0,5,3,3528500.0,2100100.0,5,3
GBPAUD,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,GBP,AUD,0.0,0.0,0,0,0.0,0.0,0,0
GBPAUD,SPT,2018-01-04,2018-01-04,5,Fund,Bank,GBP,AUD,0.0,0.0,0,0,0.0,0.0,0,0
GBPAUD,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,GBP,AUD,0.0,0.0,0,0,0.0,0.0,0,0
GBPCAD,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,GBP,CAD,97100.0,3400.0,2,3,97100.0,3400.0,2,3
GBPCAD,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,GBP,CAD,0.0,0.0,0,0,0.0,0.0,0,0
GBPCAD,SPT,2018-01-04,2018-01-04,5,Fund,Bank,GBP,CAD,0.0,0.0,0,0,0.0,0.0,0,0
GBPCAD,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,GBP,CAD,0.0,0.0,0,0,0.0,0.0,0,0
GBPCHF,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,GBP,CHF,0.0,,0,,0.0,,0,
GBPCHF,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,GBP,CHF,0.0,0.0,0,0,0.0,0.0,0,0
GBPCHF,SPT,2018-01-04,2018-01-04,5,Fund,Bank,GBP,CHF,0.0,0.0,0,0,0.0,0.0,0,0
GBPCHF,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,GBP,CHF,0.0,0.0,0,0,0.0,0.0,0,0
GBPJPY,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,GBP,JPY,14218600.0,7566500.0,30,24,14218600.0,8674500.0,30,33
GBPJPY,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,GBP,JPY,0.0,0.0,0,0,0.0,0.0,0,0
GBPJPY,SPT,2018-01-04,2018-01-04,5,Fund,Bank,GBP,JPY,0.0,0.0,0,0,0.0,0.0,0,0
GBPJPY,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,GBP,JPY,0.0,0.0,0,0,,,,
GBPUSD,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,GBP,USD,34131628.06,18208200.0,46,31,40368529.39,73313178.47,62,44
GBPUSD,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,GBP,USD,0.0,0.0,0,0,0.0,0.0,0,0
GBPUSD,SPT,2018-01-04,2018-01-04,5,Fund,Bank,GBP,USD,0.0,0.0,0,0,0.0,0.0,0,0
GBPUSD,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,GBP,USD,0.0,0.0,0,0,2971952.0,1459010.0,4,3
NZDUSD,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,NZD,USD,70275847.0,25833174.0,88,26,84615847.0,31673369.47,115,35
NZDUSD,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,NZD,USD,0.0,0.0,0,0,0.0,0.0,0,0
NZDUSD,SPT,2018-01-04,2018-01-04,5,Fund,Bank,NZD,USD,0.0,0.0,0,0,0.0,0.0,0,0
NZDUSD,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,NZD,USD,0.0,0.0,0,0,,607525.0,,2
USDCAD,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,USD,CAD,11165238.5,37632415.31,17,45,41392137.18,59372795.06,84,86
USDCAD,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,USD,CAD,0.0,0.0,0,0,0.0,0.0,0,0
USDCAD,SPT,2018-01-04,2018-01-04,5,Fund,Bank,USD,CAD,0.0,0.0,0,0,0.0,0.0,0,0
USDCAD,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,USD,CAD,0.0,0.0,0,0,28776898.68,16170461.99,73,54
USDCHF,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,USD,CHF,21297914.0,6711434.0,48,18,26438905.0,7137200.0,56,23
USDCHF,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,USD,CHF,0.0,0.0,0,0,0.0,0.0,0,0
USDCHF,SPT,2018-01-04,2018-01-04,5,Fund,Bank,USD,CHF,0.0,0.0,0,0,0.0,0.0,0,0
USDCHF,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,USD,CHF,0.0,0.0,0,0,390991.0,324766.0,2,3
USDDKK,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,USD,DKK,0.0,,0,,0.0,,0,
USDDKK,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,USD,DKK,0.0,0.0,0,0,0.0,0.0,0,0
USDDKK,SPT,2018-01-04,2018-01-04,5,Fund,Bank,USD,DKK,0.0,0.0,0,0,0.0,0.0,0,0
USDDKK,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,USD,DKK,0.0,0.0,0,0,0.0,0.0,0,0
USDHKD,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,USD,HKD,3742000.0,15043389.62,7,18,3869903.41,26243389.62,8,21
USDHKD,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,USD,HKD,0.0,0.0,0,0,0.0,0.0,0,0
USDHKD,SPT,2018-01-04,2018-01-04,5,Fund,Bank,USD,HKD,0.0,0.0,0,0,0.0,0.0,0,0
USDHKD,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,USD,HKD,0.0,0.0,0,0,0.0,0.0,0,0
USDHUF,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,USD,HUF,0.0,0.0,0,0,0.0,0.0,0,0
USDHUF,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,USD,HUF,0.0,0.0,0,0,0.0,0.0,0,0
USDHUF,SPT,2018-01-04,2018-01-04,5,Fund,Bank,USD,HUF,0.0,0.0,0,0,0.0,0.0,0,0
USDHUF,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,USD,HUF,0.0,0.0,0,0,0.0,0.0,0,0
USDILS,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,USD,ILS,0.0,50000.0,0,2,0.0,50000.0,0,2
USDILS,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,USD,ILS,0.0,0.0,0,0,0.0,0.0,0,0
USDILS,SPT,2018-01-04,2018-01-04,5,Fund,Bank,USD,ILS,0.0,0.0,0,0,0.0,0.0,0,0
USDILS,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,USD,ILS,0.0,0.0,0,0,0.0,0.0,0,0
USDJPY,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,USD,JPY,232583923.93,188521033.34,159,170,321178894.52,229215850.44,206,216
USDJPY,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,USD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
USDJPY,SPT,2018-01-04,2018-01-04,5,Fund,Bank,USD,JPY,0.0,0.0,0,0,0.0,4970589.15,0,3
USDJPY,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,USD,JPY,0.0,,0,,861713.0,1447946.97,4,4
USDKRW,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,USD,KRW,58408132.11,85001661.5,54,67,146408132.11,249001661.5,134,195
USDKRW,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,USD,KRW,0.0,0.0,0,0,3000000.0,,3,
USDKRW,SPT,2018-01-04,2018-01-04,5,Fund,Bank,USD,KRW,0.0,0.0,0,0,0.0,0.0,0,0
USDKRW,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,USD,KRW,0.0,0.0,0,0,22000000.0,54000000.0,19,43
USDMXN,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,USD,MXN,2000000.0,0.0,3,0,2000000.0,0.0,3,0
USDMXN,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,USD,MXN,0.0,0.0,0,0,0.0,0.0,0,0
USDMXN,SPT,2018-01-04,2018-01-04,5,Fund,Bank,USD,MXN,0.0,0.0,0,0,0.0,0.0,0,0
USDMXN,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,USD,MXN,0.0,0.0,0,0,0.0,0.0,0,0
USDNOK,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,USD,NOK,,1432000.0,,2,,1432000.0,,2
USDNOK,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,USD,NOK,0.0,0.0,0,0,0.0,0.0,0,0
USDNOK,SPT,2018-01-04,2018-01-04,5,Fund,Bank,USD,NOK,0.0,0.0,0,0,0.0,0.0,0,0
USDNOK,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,USD,NOK,0.0,0.0,0,0,0.0,0.0,0,0
USDSEK,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,USD,SEK,1124455.0,1302260.0,6,2,1124455.0,1402260.0,6,3
USDSEK,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,USD,SEK,0.0,0.0,0,0,0.0,0.0,0,0
USDSEK,SPT,2018-01-04,2018-01-04,5,Fund,Bank,USD,SEK,0.0,0.0,0,0,0.0,0.0,0,0
USDSEK,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,USD,SEK,0.0,0.0,0,0,0.0,,0,
USDSGD,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,USD,SGD,54620000.0,57360333.07,40,51,57361282.0,60053608.07,44,58
USDSGD,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,USD,SGD,0.0,0.0,0,0,0.0,0.0,0,0
USDSGD,SPT,2018-01-04,2018-01-04,5,Fund,Bank,USD,SGD,0.0,0.0,0,0,0.0,0.0,0,0
USDSGD,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,USD,SGD,0.0,0.0,0,0,,0.0,,0
USDZAR,SPT,2018-01-04,2018-01-04,5,BuySide,SellSide,USD,ZAR,613000.0,478340.39,5,4,1983000.0,852511.83,8,6
USDZAR,SPT,2018-01-04,2018-01-04,5,Corporate,Bank,USD,ZAR,0.0,0.0,0,0,0.0,0.0,0,0
USDZAR,SPT,2018-01-04,2018-01-04,5,Fund,Bank,USD,ZAR,0.0,0.0,0,0,0.0,0.0,0,0
USDZAR,SPT,2018-01-04,2018-01-04,5,Non-Bank Financial,Bank,USD,ZAR,0.0,0.0,0,0,0.0,,0,
AUDJPY,SPT,2018-01-04,2018-01-04,6,BuySide,SellSide,AUD,JPY,37020500.0,37167838.52,51,56,42920500.0,39211420.84,55,59
AUDJPY,SPT,2018-01-04,2018-01-04,6,Corporate,Bank,AUD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
AUDJPY,SPT,2018-01-04,2018-01-04,6,Fund,Bank,AUD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
AUDJPY,SPT,2018-01-04,2018-01-04,6,Non-Bank Financial,Bank,AUD,JPY,1200000.0,3500000.0,3,12,1200000.0,3500000.0,3,12
AUDNZD,SPT,2018-01-04,2018-01-04,6,BuySide,SellSide,AUD,NZD,15575000.0,17121000.0,19,25,15575000.0,17121000.0,19,25
AUDNZD,SPT,2018-01-04,2018-01-04,6,Corporate,Bank,AUD,NZD,0.0,0.0,0,0,0.0,0.0,0,0
AUDNZD,SPT,2018-01-04,2018-01-04,6,Fund,Bank,AUD,NZD,0.0,0.0,0,0,0.0,0.0,0,0
AUDNZD,SPT,2018-01-04,2018-01-04,6,Non-Bank Financial,Bank,AUD,NZD,3600000.0,1500000.0,8,24,4000000.0,1500000.0,9,24
AUDUSD,SPT,2018-01-04,2018-01-04,6,BuySide,SellSide,AUD,USD,658375573.28,449550257.72,477,402,728387651.57,510074791.51,548,449
AUDUSD,SPT,2018-01-04,2018-01-04,6,Corporate,Bank,AUD,USD,0.0,0.0,0,0,0.0,0.0,0,0
AUDUSD,SPT,2018-01-04,2018-01-04,6,Fund,Bank,AUD,USD,0.0,,0,,1660482.5,5953039.14,6,8
AUDUSD,SPT,2018-01-04,2018-01-04,6,Non-Bank Financial,Bank,AUD,USD,3498000.0,6802840.0,7,15,10796000.0,7302840.0,18,16
CADJPY,SPT,2018-01-04,2018-01-04,6,BuySide,SellSide,CAD,JPY,3854000.0,4056000.0,14,12,4079000.0,4281000.0,16,14
CADJPY,SPT,2018-01-04,2018-01-04,6,Corporate,Bank,CAD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
CADJPY,SPT,2018-01-04,2018-01-04,6,Fund,Bank,CAD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
CADJPY,SPT,2018-01-04,2018-01-04,6,Non-Bank Financial,Bank,CAD,JPY,2000000.0,900000.0,4,8,2000000.0,900000.0,4,8
EURAUD,SPT,2018-01-04,2018-01-04,6,BuySide,SellSide,EUR,AUD,11232000.0,9038506.27,15,19,11732000.0,12538506.27,16,24
EURAUD,SPT,2018-01-04,2018-01-04,6,Corporate,Bank,EUR,AUD,0.0,0.0,0,0,0.0,0.0,0,0
EURAUD,SPT,2018-01-04,2018-01-04,6,Fund,Bank,EUR,AUD,0.0,0.0,0,0,0.0,0.0,0,0
EURAUD,SPT,2018-01-04,2018-01-04,6,Non-Bank Financial,Bank,EUR,AUD,376000.0,,3,,376000.0,,3,
EURCAD,SPT,2018-01-04,2018-01-04,6,BuySide,SellSide,EUR,CAD,,721000.0,,4,,721000.0,,4
EURCAD,SPT,2018-01-04,2018-01-04,6,Corporate,Bank,EUR,CAD,0.0,0.0,0,0,0.0,0.0,0,0
EURCAD,SPT,2018-01-04,2018-01-04,6,Fund,Bank,EUR,CAD,0.0,0.0,0,0,0.0,0.0,0,0
EURCAD,SPT,2018-01-04,2018-01-04,6,Non-Bank Financial,Bank,EUR,CAD,0.0,0.0,0,0,0.0,0.0,0,0
EURCHF,SPT,2018-01-04,2018-01-04,6,BuySide,SellSide,EUR,CHF,10315122.0,17124000.0,16,18,13529122.0,19124000.0,21,20
EURCHF,SPT,2018-01-04,2018-01-04,6,Corporate,Bank,EUR,CHF,0.0,0.0,0,0,0.0,7000000.0,0,7
EURCHF,SPT,2018-01-04,2018-01-04,6,Fund,Bank,EUR,CHF,0.0,0.0,0,0,0.0,0.0,0,0
EURCHF,SPT,2018-01-04,2018-01-04,6,Non-Bank Financial,Bank,EUR,CHF,0.0,0.0,0,0,0.0,0.0,0,0
EURDKK,SPT,2018-01-04,2018-01-04,6,BuySide,SellSide,EUR,DKK,0.0,2000000.0,0,2,0.0,2000000.0,0,2
EURDKK,SPT,2018-01-04,2018-01-04,6,Corporate,Bank,EUR,DKK,0.0,0.0,0,0,0.0,0.0,0,0
EURDKK,SPT,2018-01-04,2018-01-04,6,Fund,Bank,EUR,DKK,0.0,0.0,0,0,0.0,0.0,0,0
EURDKK,SPT,2018-01-04,2018-01-04,6,Non-Bank Financial,Bank,EUR,DKK,0.0,0.0,0,0,0.0,0.0,0,0
EURGBP,SPT,2018-01-04,2018-01-04,6,BuySide,SellSide,EUR,GBP,18310148.0,5374250.13,23,11,20310148.0,5624250.13,25,13
EURGBP,SPT,2018-01-04,2018-01-04,6,Corporate,Bank,EUR,GBP,0.0,0.0,0,0,0.0,0.0,0,0
EURGBP,SPT,2018-01-04,2018-01-04,6,Fund,Bank,EUR,GBP,0.0,0.0,0,0,0.0,0.0,0,0
EURGBP,SPT,2018-01-04,2018-01-04,6,Non-Bank Financial,Bank,EUR,GBP,0.0,0.0,0,0,0.0,0.0,0,0
EURHUF,SPT,2018-01-04,2018-01-04,6,BuySide,SellSide,EUR,HUF,0.0,0.0,0,0,0.0,0.0,0,0
EURHUF,SPT,2018-01-04,2018-01-04,6,Corporate,Bank,EUR,HUF,0.0,0.0,0,0,0.0,0.0,0,0
EURHUF,SPT,2018-01-04,2018-01-04,6,Fund,Bank,EUR,HUF,0.0,0.0,0,0,0.0,0.0,0,0
EURHUF,SPT,2018-01-04,2018-01-04,6,Non-Bank Financial,Bank,EUR,HUF,0.0,0.0,0,0,0.0,0.0,0,0
EURJPY,SPT,2018-01-04,2018-01-04,6,BuySide,SellSide,EUR,JPY,127940479.57,67304427.29,145,72,138140479.57,77417427.29,158,146
EURJPY,SPT,2018-01-04,2018-01-04,6,Corporate,Bank,EUR,JPY,0.0,0.0,0,0,0.0,0.0,0,0
EURJPY,SPT,2018-01-04,2018-01-04,6,Fund,Bank,EUR,JPY,0.0,0.0,0,0,0.0,0.0,0,0
EURJPY,SPT,2018-01-04,2018-01-04,6,Non-Bank Financial,Bank,EUR,JPY,,200000.0,,2,,200000.0,,2
EURNOK,SPT,2018-01-04,2018-01-04,6,BuySide,SellSide,EUR,NOK,8118892.54,9450000.0,13,14,8518892.54,9450000.0,14,14
EURNOK,SPT,2018-01-04,2018-01-04,6,Corporate,Bank,EUR,NOK,0.0,0.0,0,0,0.0,0.0,0,0
EURNOK,SPT,2018-01-04,2018-01-04,6,Fund,Bank,EUR,NOK,0.0,0.0,0,0,0.0,0.0,0,0
EURNOK,SPT,2018-01-04,2018-01-04,6,Non-Bank Financial,Bank,EUR,NOK,0.0,0.0,0,0,0.0,0.0,0,0
EURSEK,SPT,2018-01-04,2018-01-04,6,BuySide,SellSide,EUR,SEK,3050000.0,4755000.0,5,8,3050000.0,4755000.0,5,8
EURSEK,SPT,2018-01-04,2018-01-04,6,Corporate,Bank,EUR,SEK,0.0,0.0,0,0,0.0,0.0,0,0
EURSEK,SPT,2018-01-04,2018-01-04,6,Fund,Bank,EUR,SEK,0.0,0.0,0,0,0.0,0.0,0,0
EURSEK,SPT,2018-01-04,2018-01-04,6,Non-Bank Financial,Bank,EUR,SEK,0.0,0.0,0,0,0.0,0.0,0,0
EURUSD,SPT,2018-01-04,2018-01-04,6,BuySide,SellSide,EUR,USD,730249331.96,511008787.3,659,456,857048331.96,668922867.02,812,610
EURUSD,SPT,2018-01-04,2018-01-04,6,Corporate,Bank,EUR,USD,0.0,0.0,0,0,0.0,,0,
EURUSD,SPT,2018-01-04,2018-01-04,6,Fund,Bank,EUR,USD,0.0,0.0,0,0,,5003101.04,,2
EURUSD,SPT,2018-01-04,2018-01-04,6,Non-Bank Financial,Bank,EUR,USD,7727000.0,10710499.0,6,9,8019000.0,13393499.0,7,18
GBPAUD,SPT,2018-01-04,2018-01-04,6,BuySide,SellSide,GBP,AUD,243000.0,2379000.0,8,7,243000.0,3419000.0,8,10
GBPAUD,SPT,2018-01-04,2018-01-04,6,Corporate,Bank,GBP,AUD,0.0,0.0,0,0,0.0,0.0,0,0
GBPAUD,SPT,2018-01-04,2018-01-04,6,Fund,Bank,GBP,AUD,0.0,0.0,0,0,0.0,0.0,0,0
GBPAUD,SPT,2018-01-04,2018-01-04,6,Non-Bank Financial,Bank,GBP,AUD,250000.0,,3,,250000.0,,3,
GBPCAD,SPT,2018-01-04,2018-01-04,6,BuySide,SellSide,GBP,CAD,636000.0,321000.0,2,3,636000.0,321000.0,2,3
GBPCAD,SPT,2018-01-04,2018-01-04,6,Corporate,Bank,GBP,CAD,0.0,0.0,0,0,0.0,0.0,0,0
GBPCAD,SPT,2018-01-04,2018-01-04,6,Fund,Bank,GBP,CAD,0.0,0.0,0,0,0.0,0.0,0,0
GBPCAD,SPT,2018-01-04,2018-01-04,6,Non-Bank Financial,Bank,GBP,CAD,0.0,0.0,0,0,0.0,0.0,0,0
GBPCHF,SPT,2018-01-04,2018-01-04,6,BuySide,SellSide,GBP,CHF,1665000.0,,8,,1665000.0,,8,
GBPCHF,SPT,2018-01-04,2018-01-04,6,Corporate,Bank,GBP,CHF,0.0,0.0,0,0,0.0,0.0,0,0
GBPCHF,SPT,2018-01-04,2018-01-04,6,Fund,Bank,GBP,CHF,0.0,0.0,0,0,0.0,0.0,0,0
GBPCHF,SPT,2018-01-04,2018-01-04,6,Non-Bank Financial,Bank,GBP,CHF,,0.0,,0,,0.0,,0
GBPJPY,SPT,2018-01-04,2018-01-04,6,BuySide,SellSide,GBP,JPY,24654200.0,31140900.0,65,71,27079200.0,31140900.0,69,71
GBPJPY,SPT,2018-01-04,2018-01-04,6,Corporate,Bank,GBP,JPY,0.0,0.0,0,0,0.0,0.0,0,0
GBPJPY,SPT,2018-01-04,2018-01-04,6,Fund,Bank,GBP,JPY,0.0,0.0,0,0,0.0,0.0,0,0
GBPJPY,SPT,2018-01-04,2018-01-04,6,Non-Bank Financial,Bank,GBP,JPY,1100000.0,1800000.0,2,2,1100000.0,1800000.0,2,2
GBPUSD,SPT,2018-01-04,2018-01-04,6,BuySide,SellSide,GBP,USD,62818253.87,64872945.08,100,94,77880253.87,70982945.08,132,112
GBPUSD,SPT,2018-01-04,2018-01-04,6,Corporate,Bank,GBP,USD,0.0,0.0,0,0,0.0,0.0,0,0
